플랫폼,브랜드,품목,제목,가격,이미지URL,매물URL
중고나라,보테가베네타,가방,보테가베네타 카세트백 블랙,85000,https://img2.joongna.com/media/original/2026/08/17/1786960563044Qpf_GXHF4.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/231622791
중고나라,보테가베네타,가방,정품)보테가 베네타 카세트백 화이트 인트레치아토 크로스백 삼각 버클,950000,https://img2.joongna.com/media/original/2026/07/27/1785118051101hoG_pUmfx.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/231013538
중고나라,보테가베네타,가방,보테가베네타 토트백,750000,https://img2.joongna.com/media/original/2026/05/25/1779690090981p4q_xwn0z.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/228963564
중고나라,보테가베네타,가방,보테가베네타 위빙 토트백 신형 가르다백 숄더백 인트레치아토백,1650000,https://img2.joongna.com/media/original/2026/08/17/1786942735239v45_49cQz.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/231613541
중고나라,보테가베네타,가방,보테가베네타 캔디 조디백,1500000,https://img2.joongna.com/media/original/2026/03/23/17742494651100F3_vYEIn.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/226643909
중고나라,보테가베네타,가방,보테가베네타 아르코 26 미니 탑핸들 토트 숄더백 아몬드,985500,https://img2.joongna.com/media/original/2026/02/25/1772020959903r3V_U1p1E.JPG?impolicy=thumb&size=150,https://web.joongna.com/product/225654929
중고나라,보테가베네타,가방,보테가 베네타 아르코백,130000,https://img2.joongna.com/media/original/2026/08/13/1786603996000jvQ_F5R3h.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/231511083
중고나라,보테가베네타,가방,보테가베네타 나파 피아짜 탑핸들 숄더백 미디움,1150000,https://img2.joongna.com/media/original/2026/05/21/1779354489649l1K_qWynm.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/228838231
중고나라,보테가베네타,가방,보테가베네타 퍼플 미니 클러치 파우치백,440000,https://img2.joongna.com/media/original/2026/04/29/17774510311579Xw_8JJYh.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/228065150
중고나라,보테가베네타,가방,[리오브양주점] 보테가베네타 카세트백,800000,https://img2.joongna.com/media/original/2026/08/16/1786864202230MEa_G5aoB.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/231590371
중고나라,보테가베네타,가방,보테가베네타 미니 조디백 피치,1320000,https://img2.joongna.com/media/original/2026/03/17/1773728610862Erl_QawS2.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/226408467
중고나라,보테가베네타,가방,보테가베네타 카세트 베킷백스몰,440000,https://img2.joongna.com/media/original/2026/04/16/1776312902461F5E_gz8GZ.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/227571526
중고나라,보테가베네타,가방,보테가베네타 인트레치아토 위빙 브리프케이스 블랙,950000,https://img2.joongna.com/media/original/2026/08/09/1786263392833DLA_40NoW.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/231394772
중고나라,보테가베네타,가방,정품 보테가베네타 클러치백 (레드),250000,https://img2.joongna.com/media/original/2026/05/30/1780137961350dmW_lLFg7.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/229142994
중고나라,보테가베네타,가방,보테가베네타 445153 WOC 체인 미니 크로스백 (누나명품중고),350000,https://img2.joongna.com/media/original/2026/06/11/1781176250943A1A_ZsQpj.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/229546165
중고나라,보테가베네타,가방,보테가 베네타 클러치 백,900000,https://img2.joongna.com/media/original/2026/07/16/1784206580209QzL_G4SYG.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/230689956
중고나라,보테가베네타,가방,보테가베네타 미니 월리스 사펠레컬러 백화점구매 풀구성 팝니다.,2200000,https://img2.joongna.com/media/original/2026/06/07/1780787730890ZqC_Mecfg.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/229386888
중고나라,보테가베네타,가방,보테가베네타 안디아모 미디움 블랙,7100000,https://img2.joongna.com/media/original/2026/07/08/1783507228632h4B_23gWf.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/230433681
중고나라,보테가베네타,가방,보테가베네타 클러치 판매합니다,1500000,https://img2.joongna.com/media/original/2026/06/22/1782109853625sJO_keb8I.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/229896383
중고나라,보테가베네타,가방,보테가베네타 미니 조디백 그린 백화점구매 풀구성 팝니다.,1650000,https://img2.joongna.com/media/original/2026/06/13/17813307030254UZ_x0r8n.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/229601324
중고나라,보테가베네타,가방,보테가베네타 매디슨백 판매합니다,400000,https://img2.joongna.com/media/original/2026/08/08/1786196999178Lsn_BSsIl.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/231376721
중고나라,보테가베네타,가방,보테가베네타 인트레치아토 미니 크로스백,1100000,https://img2.joongna.com/media/original/2026/08/14/1786691111444WI1_ooW1w.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/231539495
중고나라,보테가베네타,가방,보테가베네타 카세트 미니백,500000,https://img2.joongna.com/media/original/2026/08/09/1786270086200ENz_DHm2U.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/231397877
중고나라,보테가베네타,가방,보테가 베네타 카세트백 크로스백 그린,450000,https://img2.joongna.com/media/original/2026/07/31/1785461736164y8L_d0Crn.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/231131945
중고나라,보테가베네타,가방,보테가베네타 카세트백 크로스백 가방,800000,https://img2.joongna.com/media/original/2026/08/01/1785510280260TN1_AYRET.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/231154117
중고나라,보테가베네타,가방,보테가베네타 포리지 스몰 레더 카세트 버킷백,800000,https://img2.joongna.com/media/original/2026/08/10/1786321995113oF5_bwbub.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/231409966
중고나라,보테가베네타,가방,보테가베네타 포리지 스몰 레더 카세트 버킷백,800000,https://img2.joongna.com/media/original/2026/08/07/1786093083395Z3T_EzvMS.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/231342213
중고나라,보테가베네타,가방,보테가베네타 카세트백 스피어민트,550000,https://img2.joongna.com/media/original/2026/07/15/178409622996705p_sUEFf.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/230646376
중고나라,보테가베네타,가방,보테가베네타 인트레치아토 투웨이백,650000,https://img2.joongna.com/media/original/2026/01/19/1768818852533kaj_2zqPj.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/224299611
중고나라,보테가베네타,가방,보테가베네타 아르코 클러치 패러킷,900000,https://img2.joongna.com/media/original/2026/08/09/1786230055453dyj_wUyzR.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/231381498
중고나라,보테가베네타,가방,보테가 베네타 블랙 가죽 클러치백,890000,https://img2.joongna.com/media/original/2026/07/10/1783653659807P9M_Ur7GV.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/230484192
중고나라,보테가베네타,가방,(S급/정품)보테가 베네타 인트레치아토 클러치 팝니다,400000,https://img2.joongna.com/media/original/2026/08/14/17866963142315YX_vZhqf.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/231542056
중고나라,보테가베네타,가방,보테가베네타 인트레치아토 라지 탑핸들 투웨이백,1490000,https://img2.joongna.com/media/original/2026/06/18/1781784289379YwY_OXzoq.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/229779726
중고나라,보테가베네타,가방,보테가 베네타 남성 클러치,620000,https://img2.joongna.com/media/original/2026/07/03/1783061072954zwn_3KP8L.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/230265346
